# k_lable: W L Γ X W K 
# k_node: 0.000000  0.065244  0.145151  0.237419  0.283554  0.316176  
0.116384    -35.379536
0.119581    -35.393539
0.122777    -35.406090
0.125973    -35.416950
0.129169    -35.426144
0.132366    -35.433495
0.135562    -35.439201
0.138758    -35.443123
0.141954    -35.445480
0.145151    -35.446259

0.145151    -35.446259
0.148332    -35.445545
0.151514    -35.443691
0.154696    -35.440704
0.157877    -35.436954
0.161059    -35.432686
0.164241    -35.428360
0.167423    -35.424377
0.170604    -35.421074
0.173786    -35.418804
0.176968    -35.417946
0.180149    -35.418652
0.183331    -35.421303
0.186513    -35.425854
0.189694    -35.432480
0.192876    -35.415894
0.196058    -35.397648
0.199239    -35.380310
0.202421    -35.364101
0.205603    -35.349152
0.208784    -35.335552
0.211966    -35.323418
0.215148    -35.312820
0.218329    -35.303669
0.221511    -35.296066
0.224693    -35.289928
0.227874    -35.285202
0.231056    -35.281906
0.234238    -35.279896
0.237419    -35.279243

0.237419    -35.279243
0.240495    -35.279099
0.243571    -35.278603
0.246646    -35.277805
0.249722    -35.276760
0.252798    -35.275539
0.255873    -35.274254
0.258949    -35.272980
0.262024    -35.272820
0.265100    -35.278278
0.268176    -35.287720
0.271251    -35.297401
0.274327    -35.306412
0.277402    -35.313831
0.280478    -35.318802
0.283554    -35.320572

0.283554    -35.320572
0.286816    -35.319283
0.290078    -35.315964
0.293340    -35.311363
0.296602    -35.306122
0.299865    -35.300674
0.303127    -35.295563
0.306389    -35.291637
0.309651    -35.294819
0.312913    -35.301285
0.316176    -35.306553

0.000000    -35.264732
0.003262    -35.265545
0.006524    -35.267944
0.009787    -35.271282
0.013049    -35.274250
0.016311    -35.275120
0.019573    -35.272873
0.022835    -35.268147
0.026098    -35.262039
0.029360    -35.255322
0.032622    -35.248325
0.035884    -35.241425
0.039146    -35.234776
0.042408    -35.228577
0.045671    -35.222897
0.048933    -35.217911
0.052195    -35.213688
0.055457    -35.210346
0.058719    -35.207901
0.061982    -35.206421
0.065244    -35.205917

0.065244    -35.205917
0.068440    -35.206703
0.071636    -35.209084
0.074833    -35.213070
0.078029    -35.218594
0.081225    -35.225761
0.084421    -35.234489
0.087618    -35.244770
0.090814    -35.256592
0.094010    -35.269756
0.097207    -35.284115
0.100403    -35.299477
0.103599    -35.315582
0.106795    -35.332001
0.109992    -35.348377
0.113188    -35.364361
0.116384    -35.379528
0.119581    -35.393509
0.122777    -35.406075
0.125973    -35.416950
0.129169    -35.426128
0.132366    -35.433487
0.135562    -35.439171
0.138758    -35.443123
0.141954    -35.445435
0.145151    -35.446251

0.145151    -35.446251
0.148332    -35.445335
0.151514    -35.442745
0.154696    -35.438423
0.157877    -35.432549
0.161059    -35.425144
0.164241    -35.416405
0.167423    -35.406532
0.170604    -35.395653
0.173786    -35.384026
0.176968    -35.371819
0.180149    -35.359238
0.183331    -35.346573
0.186513    -35.333939
0.189694    -35.321541
0.192876    -35.309540
0.196058    -35.298084
0.199239    -35.287281
0.202421    -35.277302
0.205603    -35.267998
0.208784    -35.259598
0.211966    -35.252087
0.215148    -35.245514
0.218329    -35.239792
0.221511    -35.235039
0.224693    -35.230999
0.227874    -35.228031
0.231056    -35.225895
0.234238    -35.224621
0.237419    -35.224152

0.237419    -35.224152
0.240495    -35.224880
0.243571    -35.226933
0.246646    -35.230530
0.249722    -35.235363
0.252798    -35.241558
0.255873    -35.248791
0.258949    -35.256973
0.262024    -35.265049
0.265100    -35.268040
0.268176    -35.267467
0.271251    -35.266579
0.274327    -35.265820
0.277402    -35.265236
0.280478    -35.264843
0.283554    -35.264732

0.283554    -35.264732
0.286816    -35.265236
0.290078    -35.266747
0.293340    -35.269176
0.296602    -35.272579
0.299865    -35.276878
0.303127    -35.281929
0.306389    -35.287128
0.309651    -35.286873
0.312913    -35.284817
0.316176    -35.284092

0.000000    -15.031244
0.003262    -15.032009
0.006524    -15.034077
0.009787    -15.036949
0.013049    -15.039949
0.016311    -15.042505
0.019573    -15.044069
0.022835    -15.044222
0.026098    -15.042707
0.029360    -15.039400
0.032622    -15.034302
0.035884    -15.027506
0.039146    -15.019123
0.042408    -15.009430
0.045671    -14.998636
0.048933    -14.987085
0.052195    -14.974997
0.055457    -14.962805
0.058719    -14.950909
0.061982    -14.940002
0.065244    -14.933739

0.065244    -14.933739
0.068440    -14.934095
0.071636    -14.935211
0.074833    -14.937136
0.078029    -14.939926
0.081225    -14.943682
0.084421    -14.948349
0.087618    -14.953918
0.090814    -14.960197
0.094010    -14.966967
0.097207    -14.973967
0.100403    -14.980841
0.103599    -14.987312
0.106795    -14.993151
0.109992    -14.998079
0.113188    -15.002073
0.116384    -15.005033
0.119581    -15.007107
0.122777    -15.008331
0.125973    -15.008896
0.129169    -15.008957
0.132366    -15.008751
0.135562    -15.008423
0.138758    -15.008068
0.141954    -15.007845
0.145151    -15.007795

0.145151    -15.007795
0.148332    -15.008244
0.151514    -15.009674
0.154696    -15.012014
0.157877    -15.015200
0.161059    -15.019136
0.164241    -15.023781
0.167423    -15.029310
0.170604    -15.035675
0.173786    -15.042940
0.176968    -15.051060
0.180149    -15.060045
0.183331    -15.069574
0.186513    -15.079552
0.189694    -15.089590
0.192876    -15.099356
0.196058    -15.108437
0.199239    -15.116493
0.202421    -15.123087
0.205603    -15.128002
0.208784    -15.130943
0.211966    -15.131924
0.215148    -15.131048
0.218329    -15.128510
0.221511    -15.124790
0.224693    -15.120375
0.227874    -15.115910
0.231056    -15.112045
0.234238    -15.109386
0.237419    -15.108435

0.237419    -15.108435
0.240495    -15.107389
0.243571    -15.104218
0.246646    -15.099138
0.249722    -15.092421
0.252798    -15.084499
0.255873    -15.075848
0.258949    -15.067106
0.262024    -15.058807
0.265100    -15.051334
0.268176    -15.045004
0.271251    -15.039915
0.274327    -15.036036
0.277402    -15.033361
0.280478    -15.031771
0.283554    -15.031244

0.283554    -15.031244
0.286816    -15.031910
0.290078    -15.033789
0.293340    -15.036575
0.296602    -15.040045
0.299865    -15.043818
0.303127    -15.047606
0.306389    -15.050987
0.309651    -15.053719
0.312913    -15.055466
0.316176    -15.056074

0.000000    -14.925734
0.003262    -14.924784
0.006524    -14.922176
0.009787    -14.918287
0.013049    -14.913633
0.016311    -14.908705
0.019573    -14.903866
0.022835    -14.899410
0.026098    -14.895523
0.029360    -14.892357
0.032622    -14.890005
0.035884    -14.888506
0.039146    -14.888021
0.042408    -14.889540
0.045671    -14.895712
0.048933    -14.902504
0.052195    -14.908566
0.055457    -14.913567
0.058719    -14.917292
0.061982    -14.919596
0.065244    -14.920374

0.065244    -14.920374
0.068440    -14.920685
0.071636    -14.921587
0.074833    -14.923077
0.078029    -14.925152
0.081225    -14.927780
0.084421    -14.930918
0.087618    -14.934505
0.090814    -14.938480
0.094010    -14.942772
0.097207    -14.947283
0.100403    -14.952003
0.103599    -14.956823
0.106795    -14.961763
0.109992    -14.966764
0.113188    -14.971827
0.116384    -14.976919
0.119581    -14.981998
0.122777    -14.987013
0.125973    -14.991798
0.129169    -14.996254
0.132366    -15.000113
0.135562    -15.003357
0.138758    -15.005770
0.141954    -15.007259
0.145151    -15.007782

0.145151    -15.007782
0.148332    -15.007057
0.151514    -15.004938
0.154696    -15.001394
0.157877    -14.996395
0.161059    -14.989956
0.164241    -14.982107
0.167423    -14.972860
0.170604    -14.962330
0.173786    -14.950613
0.176968    -14.937901
0.180149    -14.924353
0.183331    -14.910210
0.186513    -14.895693
0.189694    -14.881067
0.192876    -14.866570
0.196058    -14.868399
0.199239    -14.872221
0.202421    -14.876637
0.205603    -14.881662
0.208784    -14.887165
0.211966    -14.892992
0.215148    -14.899174
0.218329    -14.905560
0.221511    -14.911934
0.224693    -14.918137
0.227874    -14.923727
0.231056    -14.928209
0.234238    -14.931181
0.237419    -14.932211

0.237419    -14.932211
0.240495    -14.932135
0.243571    -14.931946
0.246646    -14.931633
0.249722    -14.931213
0.252798    -14.930706
0.255873    -14.930162
0.258949    -14.929537
0.262024    -14.928915
0.265100    -14.928274
0.268176    -14.927643
0.271251    -14.927042
0.274327    -14.926512
0.277402    -14.926096
0.280478    -14.925819
0.283554    -14.925734

0.283554    -14.925734
0.286816    -14.925335
0.290078    -14.924290
0.293340    -14.922838
0.296602    -14.921244
0.299865    -14.919662
0.303127    -14.918272
0.306389    -14.917112
0.309651    -14.916290
0.312913    -14.915768
0.316176    -14.915586

0.000000    -14.828541
0.003262    -14.828789
0.006524    -14.829535
0.009787    -14.830881
0.013049    -14.832935
0.016311    -14.835825
0.019573    -14.839647
0.022835    -14.844463
0.026098    -14.850216
0.029360    -14.856796
0.032622    -14.864033
0.035884    -14.871691
0.039146    -14.879450
0.042408    -14.886114
0.045671    -14.888847
0.048933    -14.891573
0.052195    -14.895489
0.055457    -14.900822
0.058719    -14.907551
0.061982    -14.915199
0.065244    -14.920370

0.065244    -14.920370
0.068440    -14.920664
0.071636    -14.921583
0.074833    -14.923075
0.078029    -14.925129
0.081225    -14.927780
0.084421    -14.930914
0.087618    -14.934498
0.090814    -14.938471
0.094010    -14.942755
0.097207    -14.947273
0.100403    -14.951998
0.103599    -14.956808
0.106795    -14.961756
0.109992    -14.966755
0.113188    -14.971821
0.116384    -14.976908
0.119581    -14.981993
0.122777    -14.987005
0.125973    -14.991796
0.129169    -14.996206
0.132366    -15.000095
0.135562    -15.003332
0.138758    -15.005770
0.141954    -15.007256
0.145151    -15.007776

0.145151    -15.007776
0.148332    -15.007044
0.151514    -15.004938
0.154696    -15.001390
0.157877    -14.996382
0.161059    -14.989948
0.164241    -14.982096
0.167423    -14.972860
0.170604    -14.962317
0.173786    -14.950609
0.176968    -14.937899
0.180149    -14.924347
0.183331    -14.910208
0.186513    -14.895691
0.189694    -14.881063
0.192876    -14.866562
0.196058    -14.859007
0.199239    -14.853048
0.202421    -14.846905
0.205603    -14.840683
0.208784    -14.834501
0.211966    -14.828476
0.215148    -14.822800
0.218329    -14.817535
0.221511    -14.812878
0.224693    -14.808891
0.227874    -14.805700
0.231056    -14.803350
0.234238    -14.801922
0.237419    -14.801447

0.237419    -14.801447
0.240495    -14.801664
0.243571    -14.802326
0.246646    -14.803417
0.249722    -14.804924
0.252798    -14.806818
0.255873    -14.809076
0.258949    -14.811600
0.262024    -14.814390
0.265100    -14.817268
0.268176    -14.820145
0.271251    -14.822832
0.274327    -14.825176
0.277402    -14.826996
0.280478    -14.828157
0.283554    -14.828541

0.283554    -14.828541
0.286816    -14.828421
0.290078    -14.827999
0.293340    -14.827230
0.296602    -14.826199
0.299865    -14.824965
0.303127    -14.823748
0.306389    -14.822626
0.309651    -14.821728
0.312913    -14.821159
0.316176    -14.820972

0.000000    -14.759258
0.003262    -14.759884
0.006524    -14.761547
0.009787    -14.763758
0.013049    -14.766088
0.016311    -14.768246
0.019573    -14.770023
0.022835    -14.771334
0.026098    -14.772152
0.029360    -14.772541
0.032622    -14.772604
0.035884    -14.772413
0.039146    -14.772064
0.042408    -14.771612
0.045671    -14.771118
0.048933    -14.770626
0.052195    -14.770187
0.055457    -14.769791
0.058719    -14.769505
0.061982    -14.769320
0.065244    -14.769270

0.065244    -14.769270
0.068440    -14.769777
0.071636    -14.771330
0.074833    -14.773865
0.078029    -14.777355
0.081225    -14.781776
0.084421    -14.787050
0.087618    -14.793133
0.090814    -14.799950
0.094010    -14.807428
0.097207    -14.815454
0.100403    -14.823889
0.103599    -14.832579
0.106795    -14.841324
0.109992    -14.849899
0.113188    -14.858110
0.116384    -14.865728
0.119581    -14.872574
0.122777    -14.878546
0.125973    -14.883556
0.129169    -14.887640
0.132366    -14.890818
0.135562    -14.893167
0.138758    -14.894794
0.141954    -14.895721
0.145151    -14.896055

0.145151    -14.896055
0.148332    -14.895998
0.151514    -14.895824
0.154696    -14.895500
0.157877    -14.895025
0.161059    -14.894346
0.164241    -14.893373
0.167423    -14.892082
0.170604    -14.890417
0.173786    -14.888285
0.176968    -14.885675
0.180149    -14.882509
0.183331    -14.878824
0.186513    -14.874603
0.189694    -14.869839
0.192876    -14.865425
0.196058    -14.852386
0.199239    -14.838804
0.202421    -14.825953
0.205603    -14.814024
0.208784    -14.803114
0.211966    -14.793339
0.215148    -14.784733
0.218329    -14.777342
0.221511    -14.771145
0.224693    -14.766146
0.227874    -14.762306
0.231056    -14.759617
0.234238    -14.757994
0.237419    -14.757463

0.237419    -14.757463
0.240495    -14.757521
0.243571    -14.757721
0.246646    -14.757811
0.249722    -14.757742
0.252798    -14.757818
0.255873    -14.757999
0.258949    -14.758211
0.262024    -14.758411
0.265100    -14.758623
0.268176    -14.758802
0.271251    -14.758959
0.274327    -14.759089
0.277402    -14.759184
0.280478    -14.759235
0.283554    -14.759258

0.283554    -14.759258
0.286816    -14.759539
0.290078    -14.760216
0.293340    -14.761072
0.296602    -14.762009
0.299865    -14.762852
0.303127    -14.763594
0.306389    -14.764172
0.309651    -14.764549
0.312913    -14.764771
0.316176    -14.764849

0.000000    -14.741335
0.003262    -14.740885
0.006524    -14.739805
0.009787    -14.738478
0.013049    -14.737225
0.016311    -14.736263
0.019573    -14.735725
0.022835    -14.735701
0.026098    -14.736238
0.029360    -14.737419
0.032622    -14.739265
0.035884    -14.741800
0.039146    -14.744989
0.042408    -14.748720
0.045671    -14.752796
0.048933    -14.756979
0.052195    -14.760960
0.055457    -14.764402
0.058719    -14.767042
0.061982    -14.768702
0.065244    -14.769255

0.065244    -14.769255
0.068440    -14.769756
0.071636    -14.771330
0.074833    -14.773853
0.078029    -14.777330
0.081225    -14.781773
0.084421    -14.787045
0.087618    -14.793121
0.090814    -14.799946
0.094010    -14.807425
0.097207    -14.815447
0.100403    -14.823885
0.103599    -14.832569
0.106795    -14.841314
0.109992    -14.849899
0.113188    -14.858110
0.116384    -14.865725
0.119581    -14.872566
0.122777    -14.878546
0.125973    -14.883553
0.129169    -14.887632
0.132366    -14.890814
0.135562    -14.893167
0.138758    -14.894791
0.141954    -14.895714
0.145151    -14.896030

0.145151    -14.896030
0.148332    -14.895500
0.151514    -14.893902
0.154696    -14.891329
0.157877    -14.888065
0.161059    -14.884308
0.164241    -14.880186
0.167423    -14.876003
0.170604    -14.872068
0.173786    -14.868511
0.176968    -14.865618
0.180149    -14.863592
0.183331    -14.862434
0.186513    -14.862408
0.189694    -14.863401
